3.484338e+01,1.481129e+01,3.447583e+00,9.822253e-01,-1.343123e+01,2.314731e+01,1.779400e-01,-4.996085e+00,-5.031807e+00,2.332421e+00,1.064638e+01,9.938509e+01,-2.287119e+00,-3.398861e+00,6.079097e-04,4.610150e+00,3.686267e+00,-4.311078e+00,-3.900613e+00,-2.683304e+00,3.236716e+00,-2.633500e+00,2.178325e-02,1.611447e+00,1.548825e+00,2.702703e-02,1.357234e+00,-2.052692e+00,2.232190e+00,-2.084771e+00,1
2.900533e+01,1.982695e+01,5.697322e+00,7.005384e+00,-6.801186e+00,1.794068e+01,2.159881e+00,-1.413642e+00,-1.900799e+00,7.366046e+00,4.487306e+01,1.848353e+01,-1.096529e+00,-3.366113e+00,5.593673e-04,4.475859e+00,2.370248e+00,-4.295326e+00,1.081449e+01,-2.616321e+00,3.380733e+00,-2.569394e+00,2.083793e-02,-2.167545e-01,4.140388e+00,2.702703e-02,-2.392634e+00,-2.052692e+00,3.610262e+00,-2.050873e+00,1
1.043384e+00,3.041637e+01,2.636863e+00,2.175428e+00,-2.060009e+01,4.538913e+01,2.331862e+01,-7.045505e+00,-8.129030e+00,2.715168e+00,1.887294e-01,1.520834e+02,-8.238752e+00,-3.516844e+00,8.678010e-04,2.036561e+00,-1.459275e+00,-4.353166e+00,1.701236e+01,-2.817828e+00,2.082794e+00,-2.763238e+00,2.635256e-02,1.030817e+00,1.124798e+00,-4.729730e-01,-2.189413e+00,-2.134088e+00,2.802276e+00,-2.163867e+00,1
-4.337028e+00,1.536984e+01,3.554570e+00,3.290352e+00,-8.565391e+00,8.586633e+00,9.890318e+00,-4.019629e+00,-3.498075e+00,6.474921e+00,-4.441109e+00,4.454656e+01,-7.942299e-02,-3.165528e+00,-7.515046e-05,3.923262e+00,4.230858e+00,-4.298808e+00,-4.654504e+00,-2.424303e+00,7.068953e+00,-2.345024e+00,-4.347708e-03,-1.574098e+00,3.566694e+00,2.702703e-02,-2.915223e+00,-1.529436e+00,1.945143e+00,-1.502850e+00,1
-1.640035e+00,-4.449631e+00,1.143841e+00,1.317044e+00,2.876234e+00,-5.126826e+00,-2.890454e+00,2.044991e+00,2.011340e+00,2.669972e+00,-5.356223e+00,-1.231124e+01,-3.943752e-01,2.626723e+00,-2.984316e-05,-4.940445e-01,3.975353e-01,1.233141e+00,-3.256806e+00,2.594954e+00,9.174161e-01,2.601300e+00,2.383285e-03,2.882059e-01,1.469640e+00,2.702703e-02,1.061054e+00,2.458936e+00,-2.376331e+00,2.621443e+00,1
-4.256444e+00,-3.993027e+00,2.304495e-01,1.813905e+00,1.920799e+00,-4.692962e+00,4.302382e-01,1.167750e+00,1.284980e+00,9.814420e-02,-5.259968e+00,-1.173962e+01,8.645074e-01,1.582571e+00,-7.515046e-05,-6.334267e-01,-2.212541e-01,1.120759e+00,-4.053872e+00,1.466291e+00,9.173580e-02,1.444343e+00,-4.347708e-03,-9.008370e-01,-6.450055e-01,2.702703e-02,1.193016e+00,1.168238e+00,-2.981003e-01,1.197715e+00,1
2.208382e+01,2.093159e+01,1.765398e+00,1.976484e-01,-1.232416e+01,3.187053e+01,8.106515e+00,-4.661648e+00,-5.491798e+00,3.991768e+00,9.079828e+01,1.068200e+02,-4.091476e+00,-3.480002e+00,-7.515046e-05,4.953950e+00,2.327774e+00,-4.364629e+00,4.557261e+01,-2.750845e+00,3.294794e+00,-2.702185e+00,-4.347708e-03,2.747364e-01,3.686296e+00,-4.729730e-01,1.850798e+00,-2.134088e+00,5.627776e+00,-2.163867e+00,1
3.052292e+00,2.406728e+01,2.873000e+00,2.428414e+00,-9.875563e+00,3.633982e+01,-2.637271e+00,-4.266257e+00,-5.179935e+00,1.781187e+00,1.363046e+02,6.443091e+01,-6.702160e+00,-3.531025e+00,-7.515046e-05,2.926414e+00,2.744783e+00,-4.304173e+00,4.039451e+01,-2.780988e+00,6.300471e-01,-2.726606e+00,-4.347708e-03,-7.367222e-01,1.131992e+00,-4.729730e-01,-1.149444e+00,-2.099204e+00,3.081337e+00,-2.129969e+00,1
1.014297e+01,9.260338e+00,4.593840e+00,2.330959e+00,-4.967940e+00,1.523556e+01,1.376324e+00,-3.832702e+00,-3.955910e+00,2.772432e+00,8.082957e+01,2.287682e+01,1.016782e+00,-3.411727e+00,-7.515046e-05,6.139153e+00,3.850685e+00,-4.309230e+00,-3.771914e+00,-2.586737e+00,2.944221e+00,-2.524113e+00,-4.347708e-03,-2.086451e+00,1.347517e+00,2.702703e-02,1.393637e+00,-1.808506e+00,1.646103e+00,-1.847483e+00,1
-3.442149e+00,-4.575697e+00,2.021704e+00,7.545267e-01,3.561813e+00,-5.246613e+00,-3.268308e+00,6.368309e-01,1.133083e+00,6.254984e-01,-5.505076e+00,-1.278227e+01,7.799197e-01,2.199823e+00,-7.515046e-05,1.056174e+00,1.429649e+00,1.110941e+00,-1.085543e+00,2.831627e+00,6.553364e-01,3.036813e+00,-4.347708e-03,7.807106e-01,7.088524e-01,2.702703e-02,3.119645e+00,4.796145e+00,-2.392804e+00,5.062121e+00,-1
-3.898133e+00,-3.946763e+00,1.681734e+00,-1.100680e+00,1.921001e+00,-3.588440e+00,-2.843295e+00,1.525197e+00,1.706532e+00,6.903381e-01,-5.453993e+00,-1.141146e+01,2.743132e+00,8.511386e-01,-7.515046e-05,-7.835400e-01,-8.422137e-01,1.893973e+00,-3.397142e+00,2.001695e-02,-1.066383e+00,-7.689857e-02,-4.347708e-03,-2.275136e-01,-3.779091e-01,2.702703e-02,-1.027808e+00,-9.945527e-01,4.342889e-01,-1.056523e+00,-1
-3.901260e+00,-3.220029e+00,-6.285835e-01,2.607523e-02,2.816088e+00,-3.958462e+00,-1.938124e+00,8.467546e-02,4.431005e-01,-2.298342e+00,-5.321562e+00,-1.267544e+01,-2.649855e+00,2.112264e-01,-7.515046e-05,-1.406308e+00,-5.279968e-01,1.716117e+00,-4.348334e+00,2.795760e-01,-1.482294e+00,2.995960e-01,-4.347708e-03,4.042162e-01,-2.340300e+00,2.702703e-02,2.712306e-01,5.170752e-01,-5.733677e-01,4.971497e-01,-1
-3.966923e+00,-3.912774e+00,-9.763279e-01,-1.111211e+00,1.790938e+00,-4.616706e+00,-8.044790e-01,-6.091319e-01,-2.951280e-02,-5.435294e-01,-3.321372e+00,-1.186624e+01,9.971908e-01,1.552454e+00,-7.515046e-05,-1.113631e+00,4.946497e-01,1.182536e+00,-1.124579e+00,1.336791e+00,1.295246e-02,1.289166e+00,-4.347708e-03,-1.505523e-01,-1.193702e+00,2.702703e-02,2.416480e+00,8.310287e-01,-1.652360e+00,7.852853e-01,-1
-2.044954e+00,-4.142247e+00,-4.333559e-01,-6.743567e-01,3.475288e+00,-4.834750e+00,-2.648131e+00,-4.816046e-01,9.590307e-03,1.095969e-01,-2.686863e-01,-1.285896e+01,-4.512103e-01,1.351285e+00,-7.515046e-05,-8.672766e-02,-9.838148e-01,6.928236e-01,-3.627951e+00,1.754876e+00,2.610570e-01,1.765381e+00,-4.347708e-03,4.565138e+00,2.478280e-01,2.702703e-02,-2.033291e+00,1.831029e+00,8.239620e-01,1.841782e+00,-1
-1.836712e+00,-2.057272e+00,1.298015e+00,-5.712685e-01,1.494261e+00,-2.853615e+00,-1.073413e+00,-2.195378e+00,-1.507485e+00,-8.366702e-02,-3.715689e+00,-1.182604e+01,-1.361574e+00,-9.685982e-01,-7.515046e-05,-1.216746e+00,4.320724e-01,-1.217327e-01,-3.147358e+00,-6.224614e-01,-1.484638e+00,-6.136577e-01,-4.347708e-03,1.092017e+00,-5.361210e-01,2.702703e-02,2.441698e+00,-5.061806e-01,1.354354e+00,-5.141497e-01,-1
-1.097086e+00,-2.198021e+00,-1.909295e-01,1.146808e+00,2.359033e+00,-3.933047e+00,-7.966180e-01,9.208116e-01,1.034332e+00,-4.084744e-01,-5.300626e+00,-1.196805e+01,1.717813e+00,2.349106e-01,-7.515046e-05,4.150153e-02,4.167968e-01,4.565362e-01,1.535646e+00,2.912980e-01,-6.378898e-01,2.705957e-01,-4.347708e-03,7.203082e-01,4.309300e-01,2.702703e-02,1.428880e+00,1.100985e-01,1.772000e+00,5.647173e-02,-1
-4.044054e+00,-2.910822e+00,-2.106769e+00,1.317947e-01,5.181967e-01,-3.664655e+00,-3.207111e+00,4.930149e-01,3.104166e-01,-1.155100e+00,-2.342966e+00,-9.745606e+00,-2.178144e+00,4.916357e-01,-7.443356e-06,-8.944524e-01,-1.077380e+00,3.784331e-01,-3.473821e+00,6.411407e-02,-3.079278e-01,-6.687430e-03,3.880585e-03,-5.064162e-01,7.285900e-01,2.702703e-02,-9.469889e-02,-6.689713e-01,-1.134616e+00,-7.231893e-01,-1
-3.457410e+00,-2.363797e+00,5.392124e-01,8.543344e-01,1.576839e+00,-3.144874e+00,-2.612361e+00,-2.082218e-01,2.826103e-01,-1.259073e+00,-5.213941e+00,-1.154883e+01,-1.058028e+00,-7.707774e-02,-7.515046e-05,-1.237635e+00,-3.236936e+00,2.780516e+00,1.192970e+00,-4.248616e-01,-2.157342e+00,-4.269367e-01,-4.347708e-03,-4.923112e-01,-1.849121e+00,2.702703e-02,1.090321e+00,-3.782736e-01,-1.491287e+00,-4.407034e-01,-1
-1.849362e+00,-3.692490e+00,-9.310564e-01,-2.232557e+00,1.837436e+00,-3.226025e+00,-2.418605e+00,-4.579268e-01,-4.133905e-01,-3.319157e-01,-4.967808e+00,-1.188643e+01,-8.903734e-01,-3.203526e-01,-7.515046e-05,-9.376232e-01,-2.104202e+00,8.663354e-01,-1.498934e+00,-3.567623e-01,-1.470074e+00,-3.694450e-01,-4.347708e-03,7.498712e-01,-3.506200e-01,2.702703e-02,-6.423513e-01,-4.131573e-01,-2.269826e+00,-4.915509e-01,-1
-4.146617e+00,-2.060878e+00,-1.579995e+00,-6.809936e-01,-9.162906e-01,-2.857042e+00,-2.341807e+00,-1.010685e+00,-1.006542e+00,-1.965476e+00,-5.515406e+00,-1.022457e+01,1.172960e+00,-6.732766e-01,-7.515046e-05,-3.449357e+00,-4.428069e-01,-5.666631e-01,-4.220475e+00,-6.096230e-01,-7.447964e-01,-6.116226e-01,-4.347708e-03,-2.818561e+00,-1.997758e+00,2.702703e-02,-1.134388e+00,-5.992039e-01,-1.341806e+00,-6.214944e-01,-1
-3.885513e+00,-2.461721e+00,2.805378e-01,-9.265940e-01,-2.714009e-02,-3.237921e+00,-3.115456e+00,1.491769e+00,8.837355e-01,-1.297986e+00,-3.647027e+00,-8.891284e+00,2.951050e+00,-2.158204e-01,-7.515046e-05,-1.404828e+00,-1.175133e+00,-4.870012e-01,-9.464412e-01,-2.897793e-01,-2.510231e-01,-3.607958e-01,-4.347708e-03,-1.260321e-01,-1.378210e+00,2.702703e-02,-2.196342e-01,-1.029436e+00,6.660911e-01,-1.073472e+00,-1
-4.048828e+00,-4.449154e+00,7.721060e-01,4.556387e-01,2.989147e+00,-5.126373e+00,-1.935855e+00,2.344445e+00,2.467528e+00,2.219806e+00,-5.473196e+00,-1.254364e+01,-1.586844e+00,2.699530e+00,-7.515046e-05,1.922151e+00,2.079426e+00,2.204798e+00,-4.457497e+00,2.689289e+00,1.590720e-01,2.599774e+00,-4.347708e-03,1.917276e+00,1.870886e+00,2.702703e-02,-2.123341e+00,1.668238e+00,-2.327693e+00,1.649692e+00,-1
-3.416698e+00,-3.118540e+00,-9.235053e-01,7.167298e-02,2.098167e+00,-3.862028e+00,-1.212139e+00,1.187874e+00,1.384925e+00,-3.488248e-01,-5.483600e+00,-1.170049e+01,2.049476e-01,7.308170e-01,-1.099649e-05,-8.500813e-01,1.034345e-01,4.026916e+00,-2.602960e+00,2.857161e-01,-2.054205e+00,1.922441e-01,3.661781e-03,-9.209910e-01,-1.481505e-01,2.702703e-02,6.053471e-01,-7.038550e-01,2.177197e-01,-7.570876e-01,-1
-3.964332e+00,-3.348160e+00,9.283257e-01,-1.228400e+00,3.456740e+00,-4.080212e+00,-1.666290e+00,2.643417e+00,2.673386e+00,3.353608e-01,-3.944216e+00,-1.309950e+01,1.131384e+00,1.018390e+00,-7.515046e-05,-1.335847e+00,-2.397595e-01,3.974896e+00,-2.650018e+00,5.430423e-01,-1.865596e+00,4.461236e-01,-4.347708e-03,-6.805782e-01,-2.422459e-01,2.702703e-02,-2.283664e+00,-4.829248e-01,-3.468508e-01,-5.423983e-01,-1
-3.563095e+00,-4.300551e+00,-2.917869e+00,6.176399e-01,1.934232e+00,-4.985170e+00,-2.148278e+00,1.148496e+00,1.115705e+00,3.921601e-01,-5.512543e+00,-1.212634e+01,1.972550e+00,2.325115e+00,-7.515046e-05,1.261829e-01,-8.166927e-01,2.772417e+00,-2.167221e+00,2.116584e+00,-4.816106e-01,2.161718e+00,-4.347708e-03,-1.149138e+00,-2.776657e-01,2.702703e-02,1.192233e-01,2.505447e+00,-4.255497e-01,2.581895e+00,-1
-3.483933e+00,-4.385548e+00,7.198009e-01,1.322406e+00,3.455215e+00,-5.065934e+00,-2.758271e+00,8.173877e-01,4.672350e-01,9.909260e-01,-5.280403e+00,-1.286065e+01,-7.721676e-01,2.239150e+00,-7.515046e-05,7.268586e-01,1.303496e+00,1.979996e+00,-4.641628e+00,2.326464e+00,-3.159151e-02,2.403386e+00,-4.347708e-03,1.796297e+00,7.342564e-01,2.702703e-02,1.665880e+00,3.133354e+00,-9.761913e-03,3.141217e+00,-1
-4.221249e+00,-4.131393e+00,-6.296950e-02,-6.689890e-02,2.292173e+00,-5.310859e+00,-2.397984e+00,1.365077e+00,1.528854e+00,-1.134392e+00,-5.510345e+00,-1.161695e+01,8.494989e-01,3.117659e+00,-7.515046e-05,-6.696786e-01,9.424838e-01,3.657932e-01,-4.365604e+00,3.220129e+00,2.421122e+00,3.299850e+00,-4.347708e-03,-8.972563e-01,-1.626661e+00,2.702703e-02,9.769175e-02,3.900796e+00,-1.961156e+00,4.050822e+00,-1
-3.371907e+00,-4.876065e+00,-1.377702e-01,2.232025e+00,2.797304e+00,-5.532022e+00,-9.754914e-01,1.456689e-01,8.737851e-02,-3.313997e-01,-4.402913e+00,-1.211539e+01,1.751846e-01,3.500115e+00,-7.515046e-05,8.269065e-02,2.629576e+00,1.369689e-01,1.085668e-01,4.003271e+00,3.184370e+00,4.414071e+00,-4.347708e-03,1.931163e+00,-4.856468e-02,2.702703e-02,1.939266e+00,8.086843e+00,-9.077971e-02,8.497150e+00,-1
-2.769685e+00,-2.740097e+00,-5.109290e-01,-1.481372e-01,3.415745e+00,-3.502433e+00,-2.974787e+00,4.764591e-01,1.517728e+00,-1.226526e+00,-4.981847e+00,-1.304759e+01,-7.899014e-02,3.752614e-01,-5.568296e-06,-8.661236e-01,-2.034746e+00,1.890104e+00,-3.514928e+00,-1.061343e-01,-1.440724e+00,-1.521975e-01,3.993739e-03,1.468211e+00,-8.269959e-01,2.702703e-02,8.854719e-01,-5.759480e-01,4.449059e-01,-6.158447e-01,-1
-3.785059e+00,-2.482883e+00,-1.091410e+00,5.122704e-01,3.935864e-01,-1.501981e+00,-9.941679e-01,-9.589437e-01,-9.680346e-01,-1.307136e+00,-2.539440e+00,-1.095395e+01,-1.510588e+00,-2.384812e-01,6.332535e-06,-5.048559e-02,-2.649707e+00,3.266347e-01,-3.588213e+00,-1.169489e+00,-1.022537e+00,-1.209944e+00,4.678901e-03,-8.612784e-01,-6.855337e-01,2.702703e-02,3.388332e-01,-1.552692e+00,6.473733e-01,-1.598896e+00,-1
1.606906e+00,-3.742212e+00,-3.803431e-01,1.116392e+00,2.132032e+00,-3.296894e+00,-2.411734e+00,1.579158e+00,1.561948e+00,3.579398e-01,-3.930789e+00,-1.176057e+01,-7.542648e-01,6.179515e-01,-7.515046e-05,-3.100406e+00,-1.409125e+00,-7.047382e-03,-4.360517e+00,-2.110743e-01,2.088013e-01,-3.170410e-01,-4.347708e-03,9.950155e-01,2.487038e-01,2.702703e-02,1.727615e-01,-1.331762e+00,1.728515e+00,-1.384206e+00,-1
-2.825043e+00,-4.280663e+00,-1.067505e+00,6.671449e-01,3.037471e+00,-5.417237e+00,-2.847961e+00,7.125758e-01,9.911906e-01,-3.544389e-01,-5.456100e+00,-1.208174e+01,3.444537e+00,3.333156e+00,-7.515046e-05,-8.657663e-01,8.502825e-01,1.197596e+00,-4.433416e+00,3.608630e+00,1.578275e+00,3.790311e+00,-4.347708e-03,3.248432e+00,-1.001239e+00,2.702703e-02,-6.813443e-01,5.342657e+00,-2.205492e+00,5.564946e+00,-1
-1.443645e+00,-4.026516e+00,1.253221e+00,-1.258287e+00,2.749528e+00,-4.724783e+00,-1.543695e+00,2.355342e+00,2.297163e+00,-3.031281e-01,-5.533289e+00,-1.216739e+01,1.456643e+00,1.900554e+00,-7.515046e-05,1.005497e+00,3.611743e-01,1.525085e+00,-1.843277e+00,1.646587e+00,3.694586e-02,1.512519e+00,-4.347708e-03,1.246279e+00,-5.147868e-01,2.702703e-02,6.766790e-01,1.914938e-01,-7.492447e-01,1.299181e-01,-1
-3.750829e+00,-4.071100e+00,-1.653310e+00,-4.484261e-02,3.144367e+00,-4.767146e+00,-1.231198e+00,1.974990e+00,2.535499e+00,-3.000019e+00,-3.623524e+00,-1.261735e+01,4.517777e-01,1.983156e+00,-7.515046e-05,-1.175826e+00,-2.090477e+00,1.478271e+00,-4.208666e+00,1.730874e+00,1.438275e-01,1.606643e+00,-4.347708e-03,6.094328e-01,-1.574358e+00,2.702703e-02,-8.364669e-01,3.194008e-01,-4.592233e-01,3.220084e-01,-1
-2.632462e+00,-2.902860e+00,-1.848761e+00,6.233609e-01,1.138435e+00,-3.657090e+00,1.971797e+01,7.910929e-01,8.777173e-01,-2.993102e+00,-3.712256e+00,-1.023542e+01,1.427495e+00,6.278930e-01,-7.515046e-05,-3.218370e+00,-4.794138e+00,3.638566e-01,-3.587357e+00,6.020673e-02,-1.537301e-01,-1.381030e-02,-4.347708e-03,-2.092040e+00,-1.692703e+00,2.702703e-02,-1.370213e+00,-7.271108e-01,3.567218e-01,-7.627373e-01,-1
3.381168e+00,-2.284082e+00,1.266472e+00,-2.663077e+00,1.203190e+00,-3.069129e+00,3.613160e+00,8.735219e-01,8.665247e-01,-7.646029e-01,-1.857862e+00,-1.063594e+01,3.074248e-01,4.773082e-01,-7.515046e-05,8.693266e-02,-1.967949e+00,-2.428925e-01,-4.137108e+00,-4.148142e-01,3.130380e-01,-4.783231e-01,-4.347708e-03,2.958323e+00,-1.661774e+00,2.702703e-02,-1.594189e+00,-1.122460e+00,4.753385e-01,-1.113020e+00,-1
-2.761168e+00,-3.696751e+00,-2.527168e-02,5.951363e-01,-1.435904e+00,-4.411442e+00,-2.227595e+00,-1.525237e+00,-1.813633e+00,-2.733504e-01,-4.525034e+00,-6.710419e+00,-6.739977e-02,6.599106e-01,-7.515046e-05,-1.780566e+00,1.643599e+00,-7.574560e-01,-4.644522e+00,8.857719e-01,1.240228e+00,9.213207e-01,-4.347708e-03,-1.792459e+00,1.539032e-01,2.702703e-02,8.074634e-01,1.272889e+00,-3.147308e-01,1.265511e+00,-1
-4.359375e-02,-3.693803e+00,-9.947879e-01,-3.780445e-01,2.622479e+00,-4.408640e+00,-2.533309e+00,1.969591e+00,2.002137e+00,3.788847e-01,-5.530889e+00,-1.166141e+01,1.389039e+00,1.201285e+00,-1.699909e-05,2.670996e-01,-1.609074e+00,1.286348e+00,-1.430397e+00,9.974102e-01,-3.779854e-01,9.167417e-01,3.277885e-03,1.071380e+00,2.047937e-01,2.702703e-02,-1.483586e-01,1.100985e-01,-3.077905e-02,8.472031e-02,-1
-3.062679e+00,-3.130927e+00,4.950066e-01,-1.253652e+00,1.390759e+00,-3.873798e+00,-1.719000e-01,1.317049e+00,1.649444e+00,2.185318e+00,-2.848598e+00,-9.453116e+00,1.035211e+00,1.157279e+00,-1.648567e-05,-1.778560e+00,-2.150290e+00,7.105008e-01,-4.003317e+00,3.030200e-01,5.656956e-02,2.049635e-01,3.311474e-03,3.360793e+00,2.104304e+00,2.702703e-02,-2.059104e+00,-7.387387e-01,1.805616e-01,-7.909859e-01,-1
-2.639291e+00,-1.192743e+00,9.259079e-01,2.060617e+00,5.828148e-01,-2.032144e+00,-1.987191e+00,-1.199702e+00,-9.210859e-01,2.514894e+00,-1.605275e+00,-9.635206e+00,-2.442978e+00,-1.335105e-01,-7.515046e-05,9.549837e-01,-5.525918e-02,-2.973982e-01,-3.278903e+00,-9.545853e-01,-3.523084e-01,-1.016609e+00,-4.347708e-03,-8.894832e-01,9.421584e-01,2.702703e-02,2.367207e+00,-1.599204e+00,-1.460402e-01,-1.627144e+00,-1
-2.359970e+00,-1.484009e+00,2.270561e+00,1.191930e-01,-2.414989e-01,-3.424209e+00,-3.261409e+00,1.119483e+00,9.061804e-01,1.003771e+00,-4.934054e+00,-9.449422e+00,-2.290847e+00,-8.400894e-01,-7.515046e-05,-7.209238e-01,8.188785e-01,-7.728422e-01,-3.465550e+00,-3.400165e-01,-7.515251e-01,-2.173209e-01,-4.347708e-03,4.393807e-01,3.820135e-01,2.702703e-02,6.570728e-01,9.007961e-01,-1.810815e+00,1.028223e+00,-1
-3.724936e+00,-3.541303e+00,-7.078607e-01,-1.703767e+00,1.319451e+00,-4.263735e+00,-3.140502e+00,5.553528e-01,5.110787e-01,-2.760198e+00,-2.636920e+00,-1.141019e+01,6.772872e-01,-8.906604e-02,-7.515046e-05,1.762253e+00,9.857473e-01,-1.058024e-01,4.198240e-01,5.882559e-01,-4.902502e-01,6.938977e-01,-4.347708e-03,-7.025143e-01,-1.936792e+00,2.702703e-02,-7.302492e-01,1.738005e+00,-9.700507e-01,1.751387e+00,-1
-3.876956e+00,-2.190853e+00,-6.323704e-01,-3.582490e+00,-3.858302e-01,-2.980543e+00,-3.141805e+00,-7.454194e-02,-1.123779e-01,-3.416091e+00,-4.397660e+00,-7.247134e+00,2.264039e+00,1.211679e-01,-1.090096e-06,-1.539064e+00,-1.057516e+00,-3.368664e-01,-4.178264e+00,-4.762153e-01,-4.145253e-03,-5.358149e-01,4.257965e-03,1.893737e+00,-2.167702e+00,2.702703e-02,2.435922e+00,-1.122460e+00,1.820349e+00,-1.129969e+00,-1
